0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0.7862801998965926,5,18,19
0.7882453697661067,3,36
0.7882453697661067,0,3,36
0.7882453697661067,1,3,36
0.7882453697661067,2,3,36
0.7882453697661067,3,36,37
0.7882453697661067,3,36,38
0.7882453697661067,3,36,39
0.7882453697661067,3,36,40
0.7882453697661067,3,36,41
0.7882453697661067,3,36,42
0.7882453697661067,3,36,43
0.7882453697661067,3,36,44
0.7882453697661067,3,36,45
0.7882453697661067,3,36,46
0.7882453697661067,3,36,47
0.7882453697661067,3,36,48
0.7882453697661067,3,36,49
0.7888985513421062,8,43
0.7888985513421062,0,8,43
0.7888985513421062,1,8,43
0.7888985513421062,2,8,43
0.7888985513421062,3,8,43
0.7888985513421062,4,8,43
0.7888985513421062,5,8,43
0.7888985513421062,6,8,43
0.7888985513421062,8,43,44
0.7888985513421062,8,43,45
0.7888985513421062,8,43,46
0.7888985513421062,8,43,47
0.7888985513421062,8,43,48
0.7888985513421062,8,43,49
0.7892178563924841,6,41
0.7892178563924841,0,6,41
0.7892178563924841,1,6,41
0.7892178563924841,2,6,41
0.7892178563924841,3,6,41
0.7892178563924841,4,6,41
0.7892178563924841,5,6,41
0.7892178563924841,6,41,43
0.7892178563924841,6,41,44
0.7892178563924841,6,41,45
0.7892178563924841,6,41,46
0.7892178563924841,6,41,47
0.7892178563924841,6,41,48
0.7892178563924841,6,41,49
0.7892403897265131,6,42
0.7892403897265131,0,6,42
0.7892403897265131,1,6,42
0.7892403897265131,2,6,42
0.7892403897265131,3,6,42
0.7892403897265131,4,6,42
0.7892403897265131,5,6,42
0.7892403897265131,6,42,43
0.7892403897265131,6,42,44
0.7892403897265131,6,42,45
0.7892403897265131,6,42,46
0.7892403897265131,6,42,47
0.7892403897265131,6,42,48
0.7892403897265131,6,42,49
0.7893538201374788,6,41,42
0.7896982063458992,0,15
0.7896982063458992,0,1,15
0.7896982063458992,0,2,15
0.7896982063458992,0,3,15
0.7896982063458992,0,4,15
0.7896982063458992,0,5,15
0.7896982063458992,0,6,15
0.7896982063458992,0,7,15
0.7896982063458992,0,8,15
0.7896982063458992,0,9,15
0.7896982063458992,0,10,15
0.7896982063458992,0,11,15
0.7896982063458992,0,12,15
0.7896982063458992,0,13,15
0.7896982063458992,0,14,15
0.7896982063458992,0,15,49
0.7900156029012824,12,26
0.7900156029012824,12,13,26
0.7900156029012824,12,14,26
0.7900156029012824,12,15,26
0.7900156029012824,12,16,26
0.7900156029012824,12,17,26
0.7900156029012824,12,18,26
0.7900156029012824,12,19,26
0.7900156029012824,12,20,26
0.7900156029012824,12,21,26
0.7900156029012824,12,22,26
0.7900156029012824,12,23,26
0.7900156029012824,12,24,26
0.7900156029012824,12,25,26
0.790434474261441,35,49
0.790434474261441,0,35,49
0.790434474261441,1,35,49
0.790434474261441,35,36,49
0.790434474261441,35,37,49
0.790434474261441,35,38,49
0.790434474261441,35,39,49
0.790434474261441,35,40,49
0.790434474261441,35,41,49
0.790434474261441,35,42,49
0.790434474261441,35,43,49
0.790434474261441,35,44,49
0.790434474261441,35,45,49
0.790434474261441,35,46,49
0.790434474261441,35,47,49
0.790434474261441,35,48,49
0.7914846266775112,24,38
0.7914846266775112,24,25,38
0.7914846266775112,24,26,38
0.7914846266775112,24,27,38
0.7914846266775112,24,28,38
0.7914846266775112,24,29,38
0.7914846266775112,24,30,38
0.7914846266775112,24,31,38
0.7914846266775112,24,32,38
0.7914846266775112,24,33,38
0.7914846266775112,24,34,38
0.7914846266775112,24,35,38
0.7914846266775112,24,36,38
0.7914846266775112,24,37,38
0.7931473012656304,17,29
0.7931473012656304,17,18,29
0.7931473012656304,17,19,29
0.7931473012656304,17,20,29
0.7931473012656304,17,21,29
0.7931473012656304,17,22,29
0.7931473012656304,17,23,29
0.7931473012656304,17,24,29
0.7931473012656304,17,25,29
0.7931473012656304,17,26,29
0.7931473012656304,17,27,29
0.7931473012656304,17,28,29
0.7931473012656304,17,29,30
0.7943470232409849,33,47
0.7943470232409849,33,34,47
0.7943470232409849,33,35,47
0.7943470232409849,33,36,47
0.7943470232409849,33,37,47
0.7943470232409849,33,38,47
0.7943470232409849,33,39,47
0.7943470232409849,33,40,47
0.7943470232409849,33,41,47
0.7943470232409849,33,42,47
0.7943470232409849,33,43,47
0.7943470232409849,33,44,47
0.7943470232409849,33,45,47
0.7943470232409849,33,46,47
0.7943470232409849,33,47,48
0.797026760353177,27,41
0.797026760353177,27,28,41
0.797026760353177,27,29,41
0.797026760353177,27,30,41
0.797026760353177,27,31,41
0.797026760353177,27,32,41
0.797026760353177,27,33,41
0.797026760353177,27,34,41
0.797026760353177,27,35,41
0.797026760353177,27,36,41
0.797026760353177,27,37,41
0.797026760353177,27,38,41
0.797026760353177,27,39,41
0.797026760353177,27,40,41
0.7974390482076829,6,20
0.7974390482076829,6,7,20
0.7974390482076829,6,8,20
0.7974390482076829,6,9,20
0.7974390482076829,6,10,20
0.7974390482076829,6,11,20
0.7974390482076829,6,12,20
0.7974390482076829,6,13,20
0.7974390482076829,6,14,20
0.7974390482076829,6,15,20
0.7974390482076829,6,16,20
0.7974390482076829,6,17,20
0.7974390482076829,6,18,20
0.7974390482076829,6,19,20
0.7976393358603214,7,43
0.7976393358603214,0,7,43
0.7976393358603214,1,7,43
0.7976393358603214,2,7,43
0.7976393358603214,3,7,43
0.7976393358603214,4,7,43
0.7976393358603214,5,7,43
0.7976393358603214,6,7,43
0.7976393358603214,7,8,43
0.7976393358603214,7,43,44
0.7976393358603214,7,43,45
0.7976393358603214,7,43,46
0.7976393358603214,7,43,47
0.7976393358603214,7,43,48
0.7976393358603214,7,43,49
0.7982438647034091,13,47
0.7982438647034091,0,13,47
0.7982438647034091,1,13,47
0.7982438647034091,2,13,47
0.7982438647034091,3,13,47
0.7982438647034091,4,13,47
0.7982438647034091,5,13,47
0.7982438647034091,6,13,47
0.7982438647034091,7,13,47
0.7982438647034091,8,13,47
0.7982438647034091,9,13,47
0.7982438647034091,10,13,47
0.7982438647034091,11,13,47
0.7982438647034091,12,13,47
0.7982438647034091,13,47,48
0.7982438647034091,13,47,49
0.8011980717752069,11,46
0.8011980717752069,0,11,46
0.8011980717752069,1,11,46
0.8011980717752069,2,11,46
0.8011980717752069,3,11,46
0.8011980717752069,4,11,46
0.8011980717752069,5,11,46
0.8011980717752069,6,11,46
0.8011980717752069,7,11,46
0.8011980717752069,8,11,46
0.8011980717752069,9,11,46
0.8011980717752069,11,46,47
0.8011980717752069,11,46,48
0.8011980717752069,11,46,49
0.8015069286172833,9,44
0.8015069286172833,0,9,44
0.8015069286172833,1,9,44
0.8015069286172833,2,9,44
0.8015069286172833,3,9,44
0.8015069286172833,4,9,44
0.8015069286172833,5,9,44
0.8015069286172833,6,9,44
0.8015069286172833,7,9,44
0.8015069286172833,8,9,44
0.8015069286172833,9,44,45
0.8015069286172833,9,44,46
0.8015069286172833,9,44,47
0.8015069286172833,9,44,48
0.8015069286172833,9,44,49
0.8019977987208586,16,30
0.8019977987208586,16,17,30
0.8019977987208586,16,18,30
0.8019977987208586,16,19,30
0.8019977987208586,16,20,30
0.8019977987208586,16,21,30
0.8019977987208586,16,22,30
0.8019977987208586,16,23,30
0.8019977987208586,16,24,30
0.8019977987208586,16,25,30
0.8019977987208586,16,26,30
0.8019977987208586,16,27,30
0.8019977987208586,16,28,30
0.8026641141949918,23,38
0.8026641141949918,23,24,38
0.8026641141949918,23,25,38
0.8026641141949918,23,26,38
0.8026641141949918,23,27,38
0.8026641141949918,23,28,38
0.8026641141949918,23,29,38
0.8026641141949918,23,30,38
0.8026641141949918,23,31,38
0.8026641141949918,23,32,38
0.8026641141949918,23,33,38
0.8026641141949918,23,34,38
0.8026641141949918,23,35,38
0.8026641141949918,23,36,38
0.8026641141949918,23,37,38
0.8034035386595093,1,18
0.8034035386595093,1,3,18
0.8034035386595093,1,4,18
0.8034035386595093,1,5,18
0.8034035386595093,1,6,18
0.8034035386595093,1,7,18
0.8034035386595093,1,8,18
0.8034035386595093,1,9,18
0.8034035386595093,1,10,18
0.8034035386595093,1,11,18
0.8034035386595093,1,12,18
0.8034035386595093,1,13,18
0.8034035386595093,1,14,18
0.8034035386595093,1,15,18
0.8034035386595093,1,16,18
0.8045444681999954,29,44
0.8045444681999954,29,30,44
0.8045444681999954,29,31,44
0.8045444681999954,29,32,44
0.8045444681999954,29,33,44
0.8045444681999954,29,34,44
0.8045444681999954,29,35,44
0.8045444681999954,29,36,44
0.8045444681999954,29,37,44
0.8045444681999954,29,38,44
0.8045444681999954,29,39,44
0.8045444681999954,29,40,44
0.8045444681999954,29,41,44
0.8045444681999954,29,42,44
0.8045444681999954,29,43,44
0.8055229971879072,0,33
0.8055229971879072,0,33,35
0.8055229971879072,0,33,36
0.8055229971879072,0,33,37
0.8055229971879072,0,33,38
0.8055229971879072,0,33,39
0.8055229971879072,0,33,40
0.8055229971879072,0,33,41
0.8055229971879072,0,33,42
0.8055229971879072,0,33,43
0.8055229971879072,0,33,44
0.8055229971879072,0,33,45
0.8055229971879072,0,33,46
0.8055229971879072,0,33,47
0.8055229971879072,0,33,48
0.8056170313963302,31,48
0.8056170313963302,31,33,48
0.8056170313963302,31,34,48
0.8056170313963302,31,35,48
0.8056170313963302,31,36,48
0.8056170313963302,31,37,48
0.8056170313963302,31,38,48
0.8056170313963302,31,39,48
0.8056170313963302,31,40,48
0.8056170313963302,31,41,48
0.8056170313963302,31,42,48
0.8056170313963302,31,43,48
0.8056170313963302,31,44,48
0.8056170313963302,31,45,48
0.8056170313963302,31,46,48
0.8057503636999914,21,35
0.8057503636999914,21,22,35
0.8057503636999914,21,23,35
0.8057503636999914,21,24,35
0.8057503636999914,21,25,35
0.8057503636999914,21,26,35
0.8057503636999914,21,27,35
0.8057503636999914,21,28,35
0.8057503636999914,21,29,35
0.8057503636999914,21,30,35
0.8057503636999914,21,31,35
0.8057503636999914,21,32,35
0.8057503636999914,21,33,35
0.8064853570457923,10,46
0.8064853570457923,0,10,46
0.8064853570457923,1,10,46
0.8064853570457923,2,10,46
0.8064853570457923,3,10,46
0.8064853570457923,4,10,46
0.8064853570457923,5,10,46
0.8064853570457923,6,10,46
0.8064853570457923,7,10,46
0.8064853570457923,8,10,46
0.8064853570457923,9,10,46
0.8064853570457923,10,11,46
0.8064853570457923,10,46,47
0.8064853570457923,10,46,48
0.8064853570457923,10,46,49
0.8065208161355315,1,17
0.8065208161355315,1,3,17
0.8065208161355315,1,4,17
0.8065208161355315,1,5,17
0.8065208161355315,1,6,17
0.8065208161355315,1,7,17
0.8065208161355315,1,8,17
0.8065208161355315,1,9,17
0.8065208161355315,1,10,17
0.8065208161355315,1,11,17
0.8065208161355315,1,12,17
0.8065208161355315,1,13,17
0.8065208161355315,1,14,17
0.8065208161355315,1,15,17
0.8065208161355315,1,16,17
0.8065374495695921,1,17,18
0.8069229589453008,0,34
0.8069229589453008,0,34,35
0.8069229589453008,0,34,36
0.8069229589453008,0,34,37
0.8069229589453008,0,34,38
0.8069229589453008,0,34,39
0.8069229589453008,0,34,40
0.8069229589453008,0,34,41
0.8069229589453008,0,34,42
0.8069229589453008,0,34,43
0.8069229589453008,0,34,44
0.8069229589453008,0,34,45
0.8069229589453008,0,34,46
0.8069229589453008,0,34,47
0.8069229589453008,0,34,48
0.8083048164394757,0,33,34
0.8087741524919805,21,34
0.8087741524919805,21,22,34
0.8087741524919805,21,23,34
0.8087741524919805,21,24,34
0.8087741524919805,21,25,34
0.8087741524919805,21,26,34
0.8087741524919805,21,27,34
0.8087741524919805,21,28,34
0.8087741524919805,21,29,34
0.8087741524919805,21,30,34
0.8087741524919805,21,31,34
0.8087741524919805,21,32,34
0.8087741524919805,21,33,34
0.8087744982867062,21,34,35
0.8096664936358372,17,31
0.8096664936358372,17,18,31
0.8096664936358372,17,19,31
0.8096664936358372,17,20,31
0.8096664936358372,17,21,31
0.8096664936358372,17,22,31
0.8096664936358372,17,23,31
0.8096664936358372,17,24,31
0.8096664936358372,17,25,31
0.8096664936358372,17,26,31
0.8096664936358372,17,27,31
0.8096664936358372,17,28,31
0.8096664936358372,17,29,31
0.8096664936358372,17,30,31
0.8104883055585337,22,36
0.8104883055585337,22,23,36
0.8104883055585337,22,24,36
0.8104883055585337,22,25,36
0.8104883055585337,22,26,36
0.8104883055585337,22,27,36
0.8104883055585337,22,28,36
0.8104883055585337,22,29,36
0.8104883055585337,22,30,36
0.8104883055585337,22,31,36
0.8104883055585337,22,32,36
0.8104883055585337,22,33,36
0.8104883055585337,22,34,36
0.8104883055585337,22,35,36
0.8108128013025351,20,35
0.8108128013025351,20,21,35
0.8108128013025351,20,22,35
0.8108128013025351,20,23,35
0.8108128013025351,20,24,35
0.8108128013025351,20,25,35
0.8108128013025351,20,26,35
0.8108128013025351,20,27,35
0.8108128013025351,20,28,35
0.8108128013025351,20,29,35
0.8108128013025351,20,30,35
0.8108128013025351,20,31,35
0.8108128013025351,20,32,35
0.8108128013025351,20,33,35
0.8124113329858464,7,21
0.8124113329858464,7,8,21
0.8124113329858464,7,9,21
0.8124113329858464,7,10,21
0.8124113329858464,7,11,21
0.8124113329858464,7,12,21
0.8124113329858464,7,13,21
0.8124113329858464,7,14,21
0.8124113329858464,7,15,21
0.8124113329858464,7,16,21
0.8124113329858464,7,17,21
0.8124113329858464,7,18,21
0.8124113329858464,7,19,21
0.8124113329858464,7,20,21
0.8143940360568795,3,19
0.8143940360568795,3,5,19
0.8143940360568795,3,6,19
0.8143940360568795,3,7,19
0.8143940360568795,3,8,19
0.8143940360568795,3,9,19
0.8143940360568795,3,10,19
0.8143940360568795,3,11,19
0.8143940360568795,3,12,19
0.8143940360568795,3,13,19
0.8143940360568795,3,14,19
0.8143940360568795,3,15,19
0.8143940360568795,3,16,19
0.8143940360568795,3,17,19
0.8143940360568795,3,18,19
0.8144036883545748,11,45
0.8144036883545748,0,11,45
0.8144036883545748,1,11,45
0.8144036883545748,2,11,45
0.8144036883545748,3,11,45
0.8144036883545748,4,11,45
0.8144036883545748,5,11,45
0.8144036883545748,6,11,45
0.8144036883545748,7,11,45
0.8144036883545748,8,11,45
0.8144036883545748,9,11,45
0.8144036883545748,11,45,46
0.8144036883545748,11,45,47
0.8144036883545748,11,45,48
0.8144036883545748,11,45,49
0.8165757218156648,22,37
0.8165757218156648,22,23,37
0.8165757218156648,22,24,37
0.8165757218156648,22,25,37
0.8165757218156648,22,26,37
0.8165757218156648,22,27,37
0.8165757218156648,22,28,37
0.8165757218156648,22,29,37
0.8165757218156648,22,30,37
0.8165757218156648,22,31,37
0.8165757218156648,22,32,37
0.8165757218156648,22,33,37
0.8165757218156648,22,34,37
0.8165757218156648,22,35,37
0.8165757218156648,22,36,37
0.8174559114910359,20,34
0.8174559114910359,20,21,34
0.8174559114910359,20,22,34
0.8174559114910359,20,23,34
0.8174559114910359,20,24,34
0.8174559114910359,20,25,34
0.8174559114910359,20,26,34
0.8174559114910359,20,27,34
0.8174559114910359,20,28,34
0.8174559114910359,20,29,34
0.8174559114910359,20,30,34
0.8174559114910359,20,31,34
0.8174559114910359,20,32,34
0.8174559114910359,20,33,34
0.8174559114910359,20,34,35
0.8176666956391602,11,26
0.8176666956391602,11,12,26
0.8176666956391602,11,13,26
0.8176666956391602,11,14,26
0.8176666956391602,11,15,26
0.8176666956391602,11,16,26
0.8176666956391602,11,17,26
0.8176666956391602,11,18,26
0.8176666956391602,11,19,26
0.8176666956391602,11,20,26
0.8176666956391602,11,21,26
0.8176666956391602,11,22,26
0.8176666956391602,11,23,26
0.8176666956391602,11,24,26
0.8176666956391602,11,25,26
0.8182358825616405,9,25
0.8182358825616405,9,11,25
0.8182358825616405,9,12,25
0.8182358825616405,9,13,25
0.8182358825616405,9,14,25
0.8182358825616405,9,15,25
0.8182358825616405,9,16,25
0.8182358825616405,9,17,25
0.8182358825616405,9,18,25
0.8182358825616405,9,19,25
0.8182358825616405,9,20,25
0.8182358825616405,9,21,25
0.8182358825616405,9,22,25
0.8182358825616405,9,23,25
0.8187450026148368,16,29
0.8187450026148368,16,17,29
0.8187450026148368,16,18,29
0.8187450026148368,16,19,29
0.8187450026148368,16,20,29
0.8187450026148368,16,21,29
0.8187450026148368,16,22,29
0.8187450026148368,16,23,29
0.8187450026148368,16,24,29
0.8187450026148368,16,25,29
0.8187450026148368,16,26,29
0.8187450026148368,16,27,29
0.8187450026148368,16,28,29
0.8187450026148368,16,29,30
0.8191261702330113,28,43
0.8191261702330113,28,29,43
0.8191261702330113,28,30,43
0.8191261702330113,28,31,43
0.8191261702330113,28,32,43
0.8191261702330113,28,33,43
0.8191261702330113,28,34,43
0.8191261702330113,28,35,43
0.8191261702330113,28,36,43
0.8191261702330113,28,37,43
0.8191261702330113,28,38,43
0.8191261702330113,28,39,43
0.8191261702330113,28,40,43
0.8191261702330113,28,41,43
0.8191261702330113,28,42,43
0.819131427662165,31,47
0.819131427662165,31,33,47
0.819131427662165,31,34,47
0.819131427662165,31,35,47
0.819131427662165,31,36,47
0.819131427662165,31,37,47
0.819131427662165,31,38,47
0.819131427662165,31,39,47
0.819131427662165,31,40,47
0.819131427662165,31,41,47
0.819131427662165,31,42,47
0.819131427662165,31,43,47
0.819131427662165,31,44,47
0.819131427662165,31,45,47
0.819131427662165,31,46,47
0.819131427662165,31,47,48
0.8209370494809942,2,16
0.8209370494809942,1,2,16
0.8209370494809942,2,3,16
0.8209370494809942,2,4,16
0.8209370494809942,2,5,16
0.8209370494809942,2,6,16
0.8209370494809942,2,7,16
0.8209370494809942,2,8,16
0.8209370494809942,2,9,16
0.8209370494809942,2,10,16
0.8209370494809942,2,11,16
0.8209370494809942,2,12,16
0.8209370494809942,2,13,16
0.8209370494809942,2,14,16
0.8209370494809942,2,15,16
0.8213265176050878,8,22
0.8213265176050878,8,9,22
0.8213265176050878,8,10,22
0.8213265176050878,8,11,22
0.8213265176050878,8,12,22
0.8213265176050878,8,13,22
0.8213265176050878,8,14,22
0.8213265176050878,8,15,22
0.8213265176050878,8,16,22
0.8213265176050878,8,17,22
0.8213265176050878,8,18,22
0.8213265176050878,8,19,22
0.8213265176050878,8,20,22
0.8213265176050878,8,21,22
0.823027634094546,0,31
0.823027634094546,0,31,33
0.823027634094546,0,31,35
0.823027634094546,0,31,36
0.823027634094546,0,31,37
0.823027634094546,0,31,38
0.823027634094546,0,31,39
0.823027634094546,0,31,40
0.823027634094546,0,31,41
0.823027634094546,0,31,42
0.823027634094546,0,31,43
0.823027634094546,0,31,44
0.823027634094546,0,31,45
0.823027634094546,0,31,46
0.823027634094546,0,31,48
0.8230971028215861,0,31,34
0.8233472997814195,0,31,47
0.8234148591171961,5,20
0.8234148591171961,5,6,20
0.8234148591171961,5,7,20
0.8234148591171961,5,8,20
0.8234148591171961,5,9,20
0.8234148591171961,5,10,20
0.8234148591171961,5,11,20
0.8234148591171961,5,12,20
0.8234148591171961,5,13,20
0.8234148591171961,5,14,20
0.8234148591171961,5,15,20
0.8234148591171961,5,16,20
0.8234148591171961,5,17,20
0.8234148591171961,5,18,20
0.8234148591171961,5,19,20
0.8234616493007825,4,19
0.8234616493007825,3,4,19
0.8234616493007825,4,5,19
0.8234616493007825,4,6,19
0.8234616493007825,4,7,19
0.8234616493007825,4,8,19
0.8234616493007825,4,9,19
0.8234616493007825,4,10,19
0.8234616493007825,4,11,19
0.8234616493007825,4,12,19
0.8234616493007825,4,13,19
0.8234616493007825,4,14,19
0.8234616493007825,4,15,19
0.8234616493007825,4,16,19
0.8234616493007825,4,17,19
0.8234616493007825,4,18,19
0.8237979983714028,32,48
0.8237979983714028,31,32,48
0.8237979983714028,32,33,48
0.8237979983714028,32,34,48
0.8237979983714028,32,35,48
0.8237979983714028,32,36,48
0.8237979983714028,32,37,48
0.8237979983714028,32,38,48
0.8237979983714028,32,39,48
0.8237979983714028,32,40,48
0.8237979983714028,32,41,48
0.8237979983714028,32,42,48
0.8237979983714028,32,43,48
0.8237979983714028,32,44,48
0.8237979983714028,32,45,48
0.8237979983714028,32,46,48
0.8240921403010101,10,45
0.8240921403010101,0,10,45
0.8240921403010101,1,10,45
0.8240921403010101,2,10,45
0.8240921403010101,3,10,45
0.8240921403010101,4,10,45
0.8240921403010101,5,10,45
0.8240921403010101,6,10,45
0.8240921403010101,7,10,45
0.8240921403010101,8,10,45
0.8240921403010101,9,10,45
0.8240921403010101,10,11,45
0.8240921403010101,10,45,46
0.8240921403010101,10,45,47
0.8240921403010101,10,45,48
0.8240921403010101,10,45,49
0.8244880772509895,27,42
0.8244880772509895,27,28,42
0.8244880772509895,27,29,42
0.8244880772509895,27,30,42
0.8244880772509895,27,31,42
0.8244880772509895,27,32,42
0.8244880772509895,27,33,42
0.8244880772509895,27,34,42
0.8244880772509895,27,35,42
0.8244880772509895,27,36,42
0.8244880772509895,27,37,42
0.8244880772509895,27,38,42
0.8244880772509895,27,39,42
0.8244880772509895,27,40,42
0.8244880772509895,27,41,42
0.8261206588598389,30,46
0.8261206588598389,30,31,46
0.8261206588598389,30,32,46
0.8261206588598389,30,33,46
0.8261206588598389,30,34,46
0.8261206588598389,30,35,46
0.8261206588598389,30,36,46
0.8261206588598389,30,37,46
0.8261206588598389,30,38,46
0.8261206588598389,30,39,46
0.8261206588598389,30,40,46
0.8261206588598389,30,41,46
0.8261206588598389,30,42,46
0.8261206588598389,30,43,46
0.8261206588598389,30,44,46
0.8261206588598389,30,45,46
0.8264522757286983,16,31
0.8264522757286983,16,17,31
0.8264522757286983,16,18,31
0.8264522757286983,16,19,31
0.8264522757286983,16,20,31
0.8264522757286983,16,21,31
0.8264522757286983,16,22,31
0.8264522757286983,16,23,31
0.8264522757286983,16,24,31
0.8264522757286983,16,25,31
0.8264522757286983,16,26,31
0.8264522757286983,16,27,31
0.8264522757286983,16,28,31
0.8264522757286983,16,30,31
0.8267884515719687,16,29,31
0.82727986370584,12,46
0.82727986370584,0,12,46
0.82727986370584,1,12,46
0.82727986370584,2,12,46
0.82727986370584,3,12,46
0.82727986370584,4,12,46
0.82727986370584,5,12,46
0.82727986370584,6,12,46
0.82727986370584,7,12,46
0.82727986370584,8,12,46
0.82727986370584,9,12,46
0.82727986370584,10,12,46
0.82727986370584,11,12,46
0.82727986370584,12,46,47
0.82727986370584,12,46,48
0.82727986370584,12,46,49
0.8284099082096089,9,43
0.8284099082096089,0,9,43
0.8284099082096089,1,9,43
0.8284099082096089,2,9,43
0.8284099082096089,3,9,43
0.8284099082096089,4,9,43
0.8284099082096089,5,9,43
0.8284099082096089,6,9,43
0.8284099082096089,7,9,43
0.8284099082096089,8,9,43
0.8284099082096089,9,43,44
0.8284099082096089,9,43,45
0.8284099082096089,9,43,46
0.8284099082096089,9,43,47
0.8284099082096089,9,43,48
0.8284099082096089,9,43,49
0.8290316603707003,25,41
0.8290316603707003,25,27,41
0.8290316603707003,25,28,41
0.8290316603707003,25,29,41
0.8290316603707003,25,30,41
0.8290316603707003,25,31,41
0.8290316603707003,25,32,41
0.8290316603707003,25,33,41
0.8290316603707003,25,34,41
0.8290316603707003,25,35,41
0.8290316603707003,25,36,41
0.8290316603707003,25,37,41
0.8290316603707003,25,38,41
0.8290316603707003,25,39,41
0.8290316603707003,25,40,41
0.8312335177425634,6,40
0.8312335177425634,0,6,40
0.8312335177425634,1,6,40
0.8312335177425634,2,6,40
0.8312335177425634,3,6,40
0.8312335177425634,4,6,40
0.8312335177425634,5,6,40
0.8312335177425634,6,40,41
0.8312335177425634,6,40,42
0.8312335177425634,6,40,43
0.8312335177425634,6,40,44
0.8312335177425634,6,40,45
0.8312335177425634,6,40,46
0.8312335177425634,6,40,47
0.8312335177425634,6,40,48
0.8312335177425634,6,40,49
0.831679981006203,26,41
0.831679981006203,25,26,41
0.831679981006203,26,27,41
0.831679981006203,26,28,41
0.831679981006203,26,29,41
0.831679981006203,26,30,41
0.831679981006203,26,31,41
0.831679981006203,26,32,41
0.831679981006203,26,33,41
0.831679981006203,26,34,41
0.831679981006203,26,35,41
0.831679981006203,26,36,41
0.831679981006203,26,37,41
0.831679981006203,26,38,41
0.831679981006203,26,39,41
0.831679981006203,26,40,41
0.8325838446410327,24,39
0.8325838446410327,24,25,39
0.8325838446410327,24,26,39
0.8325838446410327,24,27,39
0.8325838446410327,24,28,39
0.8325838446410327,24,29,39
0.8325838446410327,24,30,39
0.8325838446410327,24,31,39
0.8325838446410327,24,32,39
0.8325838446410327,24,33,39
0.8325838446410327,24,34,39
0.8325838446410327,24,35,39
0.8325838446410327,24,36,39
0.8325838446410327,24,37,39
0.8325838446410327,24,38,39
0.8335706195365592,2,35
0.8335706195365592,0,2,35
0.8335706195365592,1,2,35
0.8335706195365592,2,35,36
0.8335706195365592,2,35,37
0.8335706195365592,2,35,38
0.8335706195365592,2,35,39
0.8335706195365592,2,35,40
0.8335706195365592,2,35,41
0.8335706195365592,2,35,42
0.8335706195365592,2,35,43
0.8335706195365592,2,35,44
0.8335706195365592,2,35,45
0.8335706195365592,2,35,46
0.8335706195365592,2,35,47
0.8335706195365592,2,35,48
0.8335706195365592,2,35,49
0.8342988244761008,10,25
0.8342988244761008,9,10,25
0.8342988244761008,10,11,25
0.8342988244761008,10,12,25
0.8342988244761008,10,13,25
0.8342988244761008,10,14,25
0.8342988244761008,10,15,25
0.8342988244761008,10,16,25
0.8342988244761008,10,17,25
0.8342988244761008,10,18,25
0.8342988244761008,10,19,25
0.8342988244761008,10,20,25
0.8342988244761008,10,21,25
0.8342988244761008,10,22,25
0.8342988244761008,10,23,25
0.8349646305071388,23,39
0.8349646305071388,23,25,39
0.8349646305071388,23,26,39
0.8349646305071388,23,27,39
0.8349646305071388,23,28,39
0.8349646305071388,23,29,39
0.8349646305071388,23,30,39
0.8349646305071388,23,31,39
0.8349646305071388,23,32,39
0.8349646305071388,23,33,39
0.8349646305071388,23,34,39
0.8349646305071388,23,35,39
0.8349646305071388,23,36,39
0.8349646305071388,23,37,39
0.8349646305071388,23,38,39
0.8353795932707948,23,24,39
0.8357017528673562,1,33
0.8357017528673562,0,1,33
0.8357017528673562,1,33,35
0.8357017528673562,1,33,36
0.8357017528673562,1,33,37
0.8357017528673562,1,33,38
0.8357017528673562,1,33,39
0.8357017528673562,1,33,40
0.8357017528673562,1,33,41
0.8357017528673562,1,33,42
0.8357017528673562,1,33,43
0.8357017528673562,1,33,44
0.8357017528673562,1,33,45
0.8357017528673562,1,33,46
0.8357017528673562,1,33,47
0.8357017528673562,1,33,48
0.8357227789449635,14,48
0.8357227789449635,0,14,48
0.8357227789449635,1,14,48
0.8357227789449635,2,14,48
0.8357227789449635,3,14,48
0.8357227789449635,4,14,48
0.8357227789449635,5,14,48
0.8357227789449635,6,14,48
0.8357227789449635,7,14,48
0.8357227789449635,8,14,48
0.8357227789449635,9,14,48
0.8357227789449635,10,14,48
0.8357227789449635,11,14,48
0.8357227789449635,12,14,48
0.8357227789449635,13,14,48
0.8357227789449635,14,48,49
0.8358464176591848,32,47
0.8358464176591848,31,32,47
0.8358464176591848,32,33,47
0.8358464176591848,32,34,47
0.8358464176591848,32,35,47
0.8358464176591848,32,36,47
0.8358464176591848,32,37,47
0.8358464176591848,32,38,47
0.8358464176591848,32,39,47
0.8358464176591848,32,40,47
0.8358464176591848,32,41,47
0.8358464176591848,32,42,47
0.8358464176591848,32,43,47
0.8358464176591848,32,44,47
0.8358464176591848,32,45,47
0.8358464176591848,32,46,47
